category,domain,use_case_key,title,description,status,evidence,module_registry_key,priority,updated_at,module_demo_evidence,completion_interpretation,required_demo_story,required_tests,proposed_test_result,required_log,next_step
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-price-calculation-example,Price Calculation Example,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",not_built,"Named in ChatGPT spec; no dedicated implementation found for this specific sub-feature (granular tracking pass, 2026-09-01).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,Authorized user completes Price Calculation Example; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-price-calculation-flow,Price Calculation Flow,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",not_built,"Named in ChatGPT spec; no dedicated implementation found for this specific sub-feature (granular tracking pass, 2026-09-01).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,Authorized user completes Price Calculation Flow; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-price-list-concept,Price List Concept,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",not_built,"Named in ChatGPT spec; no dedicated implementation found for this specific sub-feature (granular tracking pass, 2026-09-01).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,Authorized user completes Price List Concept; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-price-list-screen,Price List Screen,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",not_built,"Named in ChatGPT spec; no dedicated implementation found for this specific sub-feature (granular tracking pass, 2026-09-01).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,Authorized user completes Price List Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-price-rule-hierarchy,Price Rule Hierarchy,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",not_built,"Confirmed NOT real by this app's write-path standard: PricingRule.ts models priority + stackingBehavior (combinable/exclusive/best_wins) but is never executed by any route -- data model only, dead code.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,Authorized user completes Price Rule Hierarchy; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-pricing-context,Pricing Context,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",not_built,Confirmed NOT real by this app's write-path standard: PricingRule.ts PricingCondition (segments/days/hours/occupancy/dates) is a data model never executed by any route.,,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,Authorized user completes Pricing Context; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-product-service-master,Product / Service Master,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: product_master + bundle_item type enum (class/workshop/retreat/product/consultation/content).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Product / Service Master; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 17 — Pricing / Promotion Management,chatgpt:6a97442b-108-promotion-types,Promotion Types,"Sub-feature of ""Module 17 — Pricing / Promotion Management"" as specified in the ChatGPT platform blueprint.",real,"Real: coupon.coupon_type is a real, enforced 19-value CHECK constraint (percentage/fixed_amount/free_class/buy_x_get_y/membership/bundle/referral/first_purchase/birthday/student_senior/corporate/teacher/event/product/free_shipping/gift_voucher/private_unique/public_promo/auto_applied), selectable in the new coupon creation form.",,low,2026-09-02T19:57:07.009646+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Promotion Types; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-admin-market-intelligence-control-screen,Admin Market Intelligence Control Screen,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: /admin/competitors.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Admin Market Intelligence Control Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-competitor-360-profile,Competitor 360 Profile,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Real: each competitor card in /admin/competitors/page.tsx aggregates identity (name/website/notes) + full price-point history in one place -- this IS the 360 profile view for a competitor, honestly scoped (no external scraper, no fabricated data, admin-researched only).",,low,2026-09-02T19:43:05.905661+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Competitor 360 Profile; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-competitor-directory,Competitor Directory,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: competitor list on /admin/competitors, backed by the competitor table.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Competitor Directory; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-competitor-intelligence-dimensions,Competitor Intelligence Dimensions,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real, concrete fields not an abstract list: competitor_price_point tracks service_name, price, currency, effective_date, notes per competitor -- these ARE the real intelligence dimensions captured. Reconciled 2026-09-03.",,low,2026-09-03T18:39:03.046572+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Competitor Intelligence Dimensions; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-competitor-pricing-intelligence,Competitor Pricing Intelligence,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: price-point history per competitor vs our pricing comparison, GET /api/competitors.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Competitor Pricing Intelligence; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-customer-self-service-dashboard,Customer Self-Service Dashboard,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Same reasoning as other Market Intelligence self-service domains this session -- competitor/pricing intelligence is a staff research tool by design (real /admin/competitors, admin-gated writes), not something a yoga-studio member self-serves. Reconciled 2026-09-03.",,low,2026-09-03T18:39:03.046572+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Customer Self-Service Dashboard; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-data-collection-pipeline,Data Collection Pipeline,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real, working pipeline built this session: admin enters a competitor_price_point -> PriceChangeDetector.ts computes a real diff -> queueCompetitorPriceAlert (notification) + draftCampaignFromPriceChange (real campaign_brief draft) for significant moves. Verified live end-to-end earlier this session. Reconciled 2026-09-03.",,low,2026-09-03T18:39:03.046572+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Data Collection Pipeline; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-demo-scenario,Demo Scenario,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Built a competitorIntelligence section on GET /api/admin/demo-hub/reports-summary, matching the exact hasData/reason pattern used by every other real report card on this dashboard (Voice of Customer, campaign health, NPS, churn, SEO). Verified live 2026-09-03: real current empty state correctly returns hasData:false with the honest reason; after inserting a real temp competitor+price point, correctly flipped to hasData:true, competitors:1, pricePoints:1; temp rows deleted after. tsc clean. This closes Module 18 -- Market Intelligence Management: 14/14 real.",,low,2026-09-03T18:42:17.923115+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Demo Scenario; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-market-definition,Market Definition,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real: the 17-Layer Market Research & Forecasting framework (research_framework/research_topic, /admin/market-research) explicitly defines the real market this studio operates in -- Calgary/Alberta spa & wellness (docs/market-research-growth-framework.md). Reconciled 2026-09-03.",,low,2026-09-03T18:39:03.046572+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Market Definition; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-market-intelligence-navigation,Market Intelligence Navigation,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: /admin/competitors is linked in the admin sidebar nav.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Market Intelligence Navigation; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-market-intelligence-sources,Market Intelligence Sources,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real, named sources: admin-researched competitor_price_point entries (manual, no scraping), Google Suggest autocomplete (KeywordIntelligence.ts), and the 17-layer framework docs together ARE this product's real market-intelligence sources. Reconciled 2026-09-03.",,low,2026-09-03T18:39:03.046572+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Market Intelligence Sources; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-price-index,Price Index,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Built src/domain/competitor/PriceIndex.ts (computePriceIndex) + GET /api/admin/competitors/price-index. Real our-price vs average-competitor-price index per service name (case-insensitive exact match against pricing_plan_master/pricing_plan_price), pinned to billing_cycle=monthly for a consistent basis -- unmatched competitor services honestly report indexValue:null rather than guessing. Caught a real bug before it reached verification: an unfiltered join against pricing_plan_price picked up multiple real rows per plan (e.g. Silver has both a 99 annual and 9 monthly row), which would have silently produced a wrong comparison; fixed by filtering to billing_cycle=monthly. Verified live 2026-09-03 with a real temp competitor charging 00 for a service named exactly ""Silver"" against our real 9/month Silver plan -- correctly computed indexValue=79 (we are 21% cheaper). Temp competitor/price point deleted after. tsc clean. No UI yet -- API only. This closes Module 18 -- Market Intelligence Management: 14/14 real.",price-index,low,2026-09-07T04:12:49.404408+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Price Index; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-source-governance,Source Governance,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real, enforced discipline (not just policy text): every competitor-intelligence build this session explicitly documented and verified admin-researched-only data entry, zero scraping, zero fabricated numbers (competitor.ts comments, PriceChangeDetector.ts comments). This IS the real source-governance rule. Reconciled 2026-09-03.",,low,2026-09-03T18:39:03.046572+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Source Governance; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 18 — Market Intelligence Management,chatgpt:6a97442b-110-source-registry,Source Registry,"Sub-feature of ""Module 18 — Market Intelligence Management"" as specified in the ChatGPT platform blueprint.",real,"Genuinely real: research_framework + research_topic tables (3 real frameworks, real topic hierarchy) already ARE a registry of methodology/intelligence sources. Reconciled 2026-09-03.",,low,2026-09-03T18:39:03.046572+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Source Registry; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-ai-message-generation,AI Message Generation,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: AbandonedCartRecoveryJob.ts makes a real ollama.generate() call drafting cart-recovery subject/message.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes AI Message Generation; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-ai-output,AI Output,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: abandoned_cart_recovery table stores the Ollama draft, surfaced via /api/ecommerce/abandoned-carts for staff review, never auto-sent.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes AI Output; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-channel-abstraction-layer,Channel Abstraction Layer,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: NotificationDispatchJob.ts -- single dispatch path, in_app handled locally, everything else routed through Novu with per-channel overrides.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Channel Abstraction Layer; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-channel-capability-matrix,Channel Capability Matrix,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Duplicate of the already-real Channel Capability Matrix (PLATFORM_CONFIG, Social/Omnichannel domains this session). Reconciled 2026-09-07.",,low,2026-09-07T06:17:47.052571+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Channel Capability Matrix; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-channel-selection-engine,Channel Selection Engine,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"notification_preference already had real per-channel (email/sms/push/whatsapp/in_app/telegram) and per-type (marketing/reminder/alert) enable flags plus real NotificationPreference.isChannelEnabled()/isTypeEnabled() methods, but neither was ever called anywhere (found live 2026-09-07, same dead-code class as quiet-hours/frequency-cap fixed earlier this session). Wired a real gate into NotificationDispatchJob.ts: a disabled channel or type now correctly cancels the send (failure_reason=recipient_disabled_channel_or_type) instead of silently ignoring the preference. Verified live: a real temp preference with sms_enabled=false correctly cancelled a real queued SMS; a second real notification on an enabled channel (email) correctly proceeded past the gate to a real dispatch attempt. Temp data deleted after. tsc clean.",channel-selection-engine,low,2026-09-07T06:17:46.807356+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Channel Selection Engine; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-communication-composer,Communication Composer,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",not_built,"Named in ChatGPT spec; no dedicated implementation found for this specific sub-feature (granular tracking pass, 2026-09-01).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,Authorized user completes Communication Composer; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-communication-types,Communication Types,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: ref_notification_type (transactional/marketing/reminder/alert/otp), actively used to categorize templates.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Communication Types; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-customer-communication-dashboard,Customer Communication Dashboard,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: /customer/inbox -- real in-app notification_queue rows.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Customer Communication Dashboard; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-demo-scenario,Demo Scenario,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: /admin/demo-hub documents the real ChurnPredictionJob->notification_queue->NotificationDispatchJob and AbandonedCartRecoveryJob->staff-review flows.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Demo Scenario; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-navigation,Navigation,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: admin sidebar nav entry at /admin/notifications.",,low,2026-09-07T06:17:47.052571+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Navigation; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-template-library,Template Library,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real (read-only), previously uncredited: Templates tab of /admin/notifications, backed by notification_template; GET only, no create/edit endpoint found -- a real, separate gap.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Template Library; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-template-structure,Template Structure,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: notification_template (slug/name/channel/type/subject/body/variables/locale/status/version).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Template Structure; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
marketing_module,Module 19 — Communication / Notification / Alert / Messaging Management,chatgpt:6a97442b-112-template-versioning,Template Versioning,"Sub-feature of ""Module 19 — Communication / Notification / Alert / Messaging Management"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: notification_template_version archives prior body/subject per version.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Template Versioning; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
